eventid,eventtype,start_year,start_month,start_day,end_year,end_month,end_day,eventagency,borough,category,subcategoryname,zipcode,zip_count_by_year,zip_count_by_month,zip_count_total
607372,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,595,52,7113
607356,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11201,161,16,2701
607353,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10007,82,7,841
607353,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10013,254,40,3065
607348,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10010,117,16,1336
607348,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10016,103,13,1155
607345,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10003,149,16,2429
607345,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10011,266,30,3256
607345,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10013,254,40,3065
607344,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11231,132,7,1296
607268,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10011,266,30,3256
607268,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10014,156,34,2233
607266,Shooting Permit,2021,10,21,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Cable-episodic,10473,131,8,243
607257,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10003,149,16,2429
607257,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10010,117,16,1336
607246,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,WEB,Not Applicable,11204,4,1,36
607241,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Episodic series,10301,9,2,226
607241,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Episodic series,10304,18,4,197
607231,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Cable-episodic,10473,131,8,243
607223,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11222,1066,98,9543
607218,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,595,52,7113
607210,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,258,24,4309
607210,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10105,76,11,1013
607199,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,10002,167,16,2217
607199,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,10038,127,20,1086
607199,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Still Photography,Not Applicable,11201,161,16,2701
607198,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11237,247,22,1860
607198,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11385,234,22,1985
607194,Shooting Permit,2021,10,25,2021,10,25,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11231,132,7,1296
607192,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Episodic series,10451,18,2,266
607192,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Episodic series,10452,11,2,193
607192,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Television,Episodic series,10456,12,2,103
607189,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11237,247,22,1860
607189,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11385,234,22,1985
607185,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10029,50,8,629
607185,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,11101,595,52,7113
607183,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11237,247,22,1860
607183,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11385,234,22,1985
607182,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1066,98,9543
607180,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11201,161,16,2701
607174,Shooting Permit,2021,10,19,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11105,56,11,557
607172,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11216,39,2,524
607172,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Commercial,Commercial,11238,62,3,833
607165,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1066,98,9543
607154,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11231,132,7,1296
607145,Shooting Permit,2021,10,16,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1066,98,9543
607138,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10011,266,30,3256
607137,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Bronx,Commercial,Commercial,10474,25,8,263
607128,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11417,6,1,29
607126,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
607125,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
607124,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10011,266,30,3256
607123,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
607121,Shooting Permit,2021,10,17,2021,10,17,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
607119,Shooting Permit,2021,10,16,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
607118,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10020,78,12,652
607118,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10112,14,2,184
607116,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607113,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607111,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607110,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607108,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607107,Shooting Permit,2021,10,17,2021,10,17,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607103,Shooting Permit,2021,10,16,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10014,156,34,2233
607092,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10011,266,30,3256
607090,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10010,117,16,1336
607090,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10011,266,30,3256
607062,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11218,36,8,546
607060,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,595,52,7113
607058,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11222,1066,98,9543
607058,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11249,133,18,1756
607058,Shooting Permit,2021,10,20,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11359,2,1,60
607055,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
607051,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11105,56,11,557
607051,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11370,5,2,59
607041,Shooting Permit,2021,10,22,2021,10,22,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Cable-episodic,10304,18,4,197
607040,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Cable-episodic,10303,4,1,66
607040,Shooting Permit,2021,10,21,2021,10,21,"Mayor's Office of Film, Theatre & Broadcasting",Staten Island,Television,Cable-episodic,10304,18,4,197
607034,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Children,10012,178,23,2300
607030,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11216,39,2,524
607030,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11221,35,1,371
607030,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Film,Feature,11233,21,1,189
607017,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10044,7,1,151
607017,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,11101,595,52,7113
607017,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,11106,171,7,1877
607016,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11225,27,6,381
607016,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11238,62,3,833
607011,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10029,50,8,629
606999,Shooting Permit,2021,10,15,2021,10,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1066,98,9543
606995,Shooting Permit,2021,10,16,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,258,24,4309
606995,Shooting Permit,2021,10,16,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10105,76,11,1013
606992,Shooting Permit,2021,10,15,2021,10,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,258,24,4309
606992,Shooting Permit,2021,10,15,2021,10,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10105,76,11,1013
606987,Shooting Permit,2021,10,26,2021,10,26,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,WEB,Not Applicable,10036,258,24,4309
606983,Shooting Permit,2021,10,15,2021,10,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11205,45,4,1052
606978,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Talk Show,10029,50,8,629
606973,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,WEB,Not Applicable,11223,14,8,112
606966,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11101,595,52,7113
606966,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11103,10,2,196
606966,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11104,22,2,257
606966,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11106,171,7,1877
606966,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11222,1066,98,9543
606966,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Episodic series,11377,34,8,270
606963,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,258,24,4309
606963,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10105,76,11,1013
606962,Shooting Permit,2021,10,17,2021,10,17,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10036,258,24,4309
606962,Shooting Permit,2021,10,17,2021,10,17,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,News,10105,76,11,1013
606936,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11105,56,11,557
606920,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10010,117,16,1336
606920,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10016,103,13,1155
606917,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Short,10002,167,16,2217
606878,Shooting Permit,2021,10,20,2021,10,20,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11232,57,8,655
606874,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11101,595,52,7113
606873,Shooting Permit,2021,10,19,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11232,57,8,655
606864,Shooting Permit,2021,10,15,2021,10,15,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Commercial,Commercial,10009,51,4,699
606863,Shooting Permit,2021,10,18,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11415,16,2,343
606863,Shooting Permit,2021,10,18,2021,10,19,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11432,11,2,99
606857,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10022,179,21,1662
606857,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Cable-episodic,10152,64,8,232
606855,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10011,266,30,3256
606850,Shooting Permit,2021,10,15,2021,10,15,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,Television,Cable-episodic,11222,1066,98,9543
606845,Shooting Permit,2021,10,15,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10029,50,8,629
606845,Shooting Permit,2021,10,15,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Television,Episodic series,10035,21,3,252
606837,Shooting Permit,2021,10,15,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Manhattan,Film,Feature,10025,56,1,742
606834,Shooting Permit,2021,10,16,2021,10,16,"Mayor's Office of Film, Theatre & Broadcasting",Brooklyn,WEB,Not Applicable,11217,114,6,1450
606830,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11430,6,4,27
606830,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Film,Feature,11434,14,3,43
606829,Shooting Permit,2021,10,18,2021,10,18,"Mayor's Office of Film, Theatre & Broadcasting",Queens,Television,Episodic series,11237,247,22,1860
