"EventID","EventType","StartDateTime","EndDateTime","EnteredOn","EventAgency","ParkingHeld","Borough","CommunityBoard(s)","PolicePrecinct(s)","Category","SubCategoryName","Country","ZipCode(s)"
"885926","Shooting Permit","09/05/2025 11:00:00 AM","09/06/2025 01:00:00 AM","08/28/2025 09:07:20 AM","Mayor's Office of Media & Entertainment","EAST  100 STREET between 2 AVENUE and 1 AVENUE,  1 AVENUE between EAST  100 STREET and EAST   97 STREET,  EAST  104 STREET between LEXINGTON AVENUE and 3 AVENUE,  3 AVENUE between EAST  106 STREET and EAST  103 STREET,  EAST   99 STREET between 2 AVENUE and 1 AVENUE","Manhattan","11,","23,","Television","Cable-episodic","United States of America","10029,"
"885890","Shooting Permit","09/01/2025 06:00:00 AM","09/01/2025 08:00:00 PM","08/28/2025 07:35:10 AM","Mayor's Office of Media & Entertainment","CUMBERLAND STREET between PARK AVENUE and FLUSHING AVENUE","Brooklyn","2,","88,","Film","Short","United States of America","11205,"
"885831","Theater Load in and Load Outs","09/02/2025 06:00:00 AM","09/04/2025 01:00:00 PM","08/27/2025 04:57:53 PM","Mayor's Office of Media & Entertainment","ATLANTIC AVENUE between FORT GREENE PLACE and 6 AVENUE,  DEAN STREET between FLATBUSH AVENUE and 6 AVENUE,  FLATBUSH AVENUE between DEAN STREET and ATLANTIC AVENUE","Brooklyn","2, 6,","78,","Theater","Theater","United States of America","11217,"
"885823","Shooting Permit","09/04/2025 06:30:00 AM","09/04/2025 09:00:00 PM","08/27/2025 04:24:24 PM","Mayor's Office of Media & Entertainment","CALYER STREET between DIAMOND STREET and JEWEL STREET,  CALYER STREET between JEWEL STREET and MOULTRIE STREET,  DIAMOND STREET between MESEROLE AVENUE and CALYER STREET,  JEWEL STREET between MESEROLE AVENUE and CALYER STREET,  MESEROLE AVENUE between DIAMOND STREET and JEWEL STREET","Brooklyn","1,","94,","Television","Episodic series","United States of America","11222,"
"885804","Shooting Permit","09/05/2025 10:00:00 AM","09/05/2025 10:00:00 PM","08/27/2025 03:06:12 PM","Mayor's Office of Media & Entertainment","DORAN AVENUE between 83 STREET and 84 STREET,  83 STREET between DORAN AVENUE and COOPER AVENUE","Queens","5,","104,","Film","Feature","United States of America","11385,"
"885800","Shooting Permit","09/03/2025 06:30:00 AM","09/03/2025 09:00:00 PM","08/27/2025 02:50:41 PM","Mayor's Office of Media & Entertainment","Greenpoint Ave between Railroad Ave and Dead End,  Railroad Ave between Greenpoint Ave and Dead End","Queens","2,","108,","Television","Episodic series","United States of America","11101,"
"885797","Shooting Permit","09/04/2025 06:00:00 AM","09/04/2025 07:00:00 PM","08/27/2025 02:46:26 PM","Mayor's Office of Media & Entertainment","DORAN AVENUE between 83 STREET and 84 STREET,  83 STREET between DORAN AVENUE and COOPER AVENUE","Queens","5,","104,","Film","Feature","United States of America","11385,"
"885791","Shooting Permit","09/03/2025 08:30:00 AM","09/03/2025 09:30:00 PM","08/27/2025 02:38:40 PM","Mayor's Office of Media & Entertainment","SKILLMAN AVENUE between PEARSON PLACE and 27 STREET,  AUSTELL PLACE between SKILLMAN AVENUE and 27 STREET,  SKILLMAN AVENUE between 49 AVENUE and PEARSON PLACE,  DAVIS COURT between PEARSON PLACE and 49 AVENUE,  45 AVENUE between 23 STREET and 21 STREET,  23 STREET between 44 DRIVE and JACKSON AVENUE,  JACKSON AVE between CRANE STREET and DAVIS STREET,  DAVIS STREET between JACKSON AVENUE and DEAD END","Queens","2,","108,","Television","Episodic series","United States of America","11101,"
"885788","Shooting Permit","09/03/2025 06:00:00 AM","09/03/2025 10:00:00 PM","08/27/2025 02:36:04 PM","Mayor's Office of Media & Entertainment","30 STREET between 47 AVENUE and HUNTERS POINT AVENUE","Queens","2,","108,","Television","Episodic series","United States of America","11101,"
"885779","Shooting Permit","09/05/2025 06:00:00 AM","09/05/2025 06:00:00 PM","08/27/2025 02:11:57 PM","Mayor's Office of Media & Entertainment","WEST   41 STREET between 7 AVENUE and 8 AVENUE","Manhattan","5,","14,","Commercial","Commercial","United States of America","10036,"
"885776","Shooting Permit","09/04/2025 06:00:00 AM","09/04/2025 06:00:00 PM","08/27/2025 02:06:58 PM","Mayor's Office of Media & Entertainment","WEST   41 STREET between 7 AVENUE and 8 AVENUE","Manhattan","5,","14,","Commercial","Commercial","United States of America","10036,"
"885717","Shooting Permit","08/29/2025 10:00:00 AM","08/30/2025 02:00:00 AM","08/27/2025 11:37:52 AM","Mayor's Office of Media & Entertainment","ARLEIGH ROAD between WEST DRIVE and SHORE ROAD,  ARLEIGH ROAD between WEST DRIVE and CENTER DRIVE,  SHORE ROAD between ARLEIGH ROAD and BEVERLY ROAD,  36 AVENUE between SHORE ROAD and WEST DRIVE,  41 AVENUE between 234 STREET and 235 STREET,  41 AVENUE between 234 STREET and 235 STREET,  DOUGLASTON PARKWAY between PINE STREET and POPLAR STREET,  233 STREET between 38 DRIVE and 41 AVENUE","Queens","11,","111,","Television","Cable-episodic","United States of America","11363,"
"885715","Shooting Permit","09/04/2025 08:00:00 AM","09/04/2025 08:00:00 PM","08/27/2025 11:34:28 AM","Mayor's Office of Media & Entertainment","WELLINGTON COURT between RUGBY ROAD and DEAD END","Brooklyn","14,","70,","Commercial","Commercial","United States of America","11230,"
"885707","Shooting Permit","09/03/2025 08:00:00 AM","09/03/2025 08:00:00 PM","08/27/2025 11:00:52 AM","Mayor's Office of Media & Entertainment","WEST END AVENUE between WEST   77 STREET and WEST   76 STREET","Manhattan","7,","20,","Commercial","Commercial","United States of America","10024,"
"885693","Shooting Permit","09/05/2025 07:00:00 AM","09/05/2025 09:00:00 PM","08/27/2025 10:25:17 AM","Mayor's Office of Media & Entertainment","MYRTLE AVENUE between PARK LN SOUTH and FREEDOM DRIVE,  PARK LN SOUTH between MYRTLE AVENUE and 112 STREET","Queens","82, 9,","102,","Television","Episodic series","United States of America","11385, 11418,"
"885665","Rigging Permit","08/29/2025 07:00:00 AM","08/29/2025 11:00:00 PM","08/27/2025 08:41:23 AM","Mayor's Office of Media & Entertainment","JOHNSON AVENUE between WHITE STREET and BOGART STREET","Brooklyn","1,","90,","Television","Episodic series","United States of America","11206,"
"885641","Theater Load in and Load Outs","09/08/2025 12:01:00 PM","09/09/2025 06:00:00 AM","08/27/2025 02:10:55 AM","Mayor's Office of Media & Entertainment","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4, 5,","14,","Theater","Theater","United States of America","10001, 10121,"
"885640","Theater Load in and Load Outs","09/06/2025 12:01:00 PM","09/08/2025 06:00:00 AM","08/27/2025 01:55:58 AM","Mayor's Office of Media & Entertainment","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE","Manhattan","4, 5,","14,","Theater","Theater","United States of America","10001, 10121,"
"885638","Theater Load in and Load Outs","09/03/2025 12:01:00 PM","09/05/2025 06:00:00 AM","08/27/2025 01:40:25 AM","Mayor's Office of Media & Entertainment","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE,  WEST   31 STREET between 5 AVENUE and 6 AVENUE,  12 AVENUE between WEST   30 STREET and WEST   33 STREET","Manhattan","4, 5,","10, 14,","Theater","Theater","United States of America","10001, 10018, 10121,"
"885634","Theater Load in and Load Outs","09/09/2025 12:01:00 PM","09/10/2025 06:00:00 AM","08/26/2025 11:39:13 PM","Mayor's Office of Media & Entertainment","WEST   51 STREET between 5 AVENUE and 6 AVENUE,  WEST   50 STREET between 5 AVENUE and 6 AVENUE","Manhattan","5,","18,","Theater","Theater","United States of America","10019, 10020, 10112,"
"885633","Theater Load in and Load Outs","09/04/2025 12:01:00 PM","09/05/2025 06:00:00 AM","08/26/2025 11:28:41 PM","Mayor's Office of Media & Entertainment","WEST   51 STREET between 5 AVENUE and 6 AVENUE,  WEST   50 STREET between 5 AVENUE and 6 AVENUE","Manhattan","5,","18,","Theater","Theater","United States of America","10019, 10020, 10112,"
"885539","Shooting Permit","09/02/2025 06:00:00 AM","09/02/2025 10:00:00 PM","08/26/2025 04:02:58 PM","Mayor's Office of Media & Entertainment","30 STREET between 47 AVENUE and HUNTERS POINT AVENUE","Queens","2,","108,","Television","Episodic series","United States of America","11101,"
"885533","Shooting Permit","09/05/2025 07:00:00 AM","09/05/2025 10:00:00 PM","08/26/2025 03:54:59 PM","Mayor's Office of Media & Entertainment","LEONARD STREET between WEST BROADWAY and CHURCH STREET,  WORTH STREET between WEST BROADWAY and CHURCH STREET,  FRANKLIN STREET between VARICK STREET and HUDSON STREET,  VARICK STREET between FRANKLIN STREET and WEST BROADWAY,  6 AVENUE between WALKER STREET and WHITE STREET,  CHURCH STREET between WALKER STREET and WHITE STREET,  CHURCH STREET between WHITE STREET and FRANKLIN STREET,  CHURCH STREET between FRANKLIN STREET and LEONARD STREET,  WALKER STREET between CHURCH STREET and BROADWAY,  WEST BROADWAY between franklin street and WORTH STREET,  WEST BROADWAY between WORTH STREET and THOMAS STREET","Manhattan","1,","1,","Film","Feature","United States of America","10013,"
"885497","Shooting Permit","08/27/2025 06:00:00 AM","08/27/2025 06:00:00 PM","08/26/2025 02:56:57 PM","Mayor's Office of Media & Entertainment","MYRTLE AVENUE between ST EDWARDS STREET and WASHINGTON PARK","Brooklyn","2,","88,","Commercial","Commercial","United States of America","11205,"
"885486","Theater Load in and Load Outs","09/02/2025 12:01:00 PM","09/15/2025 11:59:00 PM","08/26/2025 02:36:31 PM","Mayor's Office of Media & Entertainment","AMSTERDAM AVENUE between WEST   62 STREET and WEST   65 STREET","Manhattan","7,","20,","Theater","Theater","United States of America","10023,"
"885474","Shooting Permit","09/05/2025 03:00:00 PM","09/05/2025 11:00:00 PM","08/26/2025 02:18:36 PM","Mayor's Office of Media & Entertainment","STANTON STREET between ORCHARD STREET and LUDLOW STREET","Manhattan","3,","7,","Documentary","Not Applicable","United States of America","10002,"
"885471","Shooting Permit","08/29/2025 06:00:00 AM","08/29/2025 08:00:00 PM","08/26/2025 02:13:54 PM","Mayor's Office of Media & Entertainment","EAST   20 STREET between 2 AVENUE and 1 AVENUE","Manhattan","6,","13,","WEB","Not Applicable","United States of America","10003,"
"885437","Shooting Permit","08/28/2025 07:00:00 AM","08/29/2025 03:00:00 AM","08/26/2025 01:05:10 PM","Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"885435","Shooting Permit","08/29/2025 07:00:00 AM","08/29/2025 08:00:00 PM","08/26/2025 01:04:05 PM","Mayor's Office of Media & Entertainment","35 STREET between 34 AVENUE and 35 AVENUE,  35 AVENUE between 35 STREET and 37 STREET,  34 AVENUE between 35 STREET and 37 STREET,  37 STREET between 34 AVENUE and 35 AVENUE","Queens","1,","114,","Film","Feature","United States of America","11101, 11106,"
"885368","Shooting Permit","08/29/2025 12:00:00 PM","08/29/2025 11:59:00 PM","08/26/2025 10:58:31 AM","Mayor's Office of Media & Entertainment","ALLEN STREET between CANAL STREET and HESTER STREET","Manhattan","3,","5, 7,","Film","Feature","United States of America","10002,"
"885356","Shooting Permit","08/28/2025 10:00:00 AM","08/28/2025 10:00:00 PM","08/26/2025 10:13:05 AM","Mayor's Office of Media & Entertainment","STIER PLACE between DEAD END and PUTNAM AVENUE,  PUTNAM AVENUE between 60 LANE and FRESH POND ROAD,  FRESH POND ROAD between MADISON STREET and PUTNAM AVENUE,  FRESH POND ROAD between PUTNAM AVENUE and 68 AVENUE","Queens","5,","104,","Film","Feature","United States of America","11385,"
"885338","Shooting Permit","09/05/2025 07:00:00 AM","09/06/2025 03:00:00 AM","08/26/2025 09:23:25 AM","Mayor's Office of Media & Entertainment","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE","Brooklyn","1,","94,","Television","Cable-episodic","United States of America","11222,"
"885264","Theater Load in and Load Outs","08/30/2025 12:01:00 PM","08/31/2025 06:00:00 AM","08/25/2025 04:52:02 PM","Mayor's Office of Media & Entertainment","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE,  WEST   31 STREET between 5 AVENUE and 6 AVENUE","Manhattan","4, 5,","14,","Theater","Theater","United States of America","10001, 10121,"
"885258","Shooting Permit","08/28/2025 06:00:00 AM","08/28/2025 02:00:00 PM","08/25/2025 04:39:38 PM","Mayor's Office of Media & Entertainment","5 AVENUE between EAST   19 STREET and EAST   18 STREET,  EAST   19 STREET between 5 AVENUE and BROADWAY,  EAST   18 STREET between 5 AVENUE and BROADWAY,  WEST   20 STREET between 5 AVENUE and 6 AVENUE,  EAST   18 STREET between 5 AVENUE and BROADWAY,  5 AVENUE between WEST   16 STREET and WEST   15 STREET","Manhattan","4, 5,","13,","Film","Feature","United States of America","10003, 10011,"
"885257","Shooting Permit","08/27/2025 07:00:00 PM","08/28/2025 06:00:00 AM","08/25/2025 04:38:35 PM","Mayor's Office of Media & Entertainment","WEST   23 STREET between 10 AVENUE and 9 AVENUE,  10 AVENUE between WEST   23 STREET and WEST   24 STREET","Manhattan","4,","10,","WEB","Not Applicable","United States of America","10011,"
"885254","Shooting Permit","08/29/2025 06:00:00 AM","08/29/2025 10:00:00 PM","08/25/2025 04:21:02 PM","Mayor's Office of Media & Entertainment","KOSCIUSZKO STREET between THROOP AVENUE and MARCUS GARVEY BOULEVARD","Brooklyn","3,","79, 81,","Still Photography","Not Applicable","United States of America","11221,"
"885248","Shooting Permit","08/28/2025 06:00:00 AM","08/28/2025 06:00:00 PM","08/25/2025 04:01:37 PM","Mayor's Office of Media & Entertainment","PARK AVENUE SOUTH between EAST   23 STREET and EAST   24 STREET,  PARK AVENUE SOUTH between EAST   22 STREET and EAST   23 STREET","Manhattan","5,","13,","Commercial","Commercial","United States of America","10010,"
"885227","Shooting Permit","08/31/2025 07:00:00 AM","08/31/2025 11:00:00 PM","08/25/2025 03:12:41 PM","Mayor's Office of Media & Entertainment","34 STREET between BROADWAY and 34 AVENUE,  BROADWAY between 33 STREET and 34 STREET","Queens","1,","114,","Film","Feature","United States of America","11106,"
"885161","Shooting Permit","08/27/2025 08:00:00 AM","08/27/2025 09:30:00 PM","08/25/2025 11:48:31 AM","Mayor's Office of Media & Entertainment","BROADWAY between WEST  251 STREET and WEST  240 STREET,  W 242nd St between Manhattan College Parkway and Broadway,  MANHATTAN COLLEGE PARKWAY between WALDO AVENUE and W 244th St,  MANHATTAN COLLEGE PARKWAY between POST ROAD and Broadway,  POST ROAD between MANHATTAN COLLEGE PARKWAY and WEST  246 STREET","Bronx","8,","50,","Television","Episodic series","United States of America","10471,"
"885113","Shooting Permit","08/27/2025 10:00:00 AM","08/27/2025 07:00:00 PM","08/25/2025 10:10:46 AM","Mayor's Office of Media & Entertainment","EAST   27 STREET between MADISON AVENUE and 5 AVENUE,  PARK AVENUE SOUTH between EAST   24 STREET and EAST   23 STREET,  PARK AVENUE SOUTH between EAST   23 STREET and EAST   22 STREET,  PARK AVENUE SOUTH between EAST   22 STREET and EAST   21 STREET,  EAST   21 STREET between BROADWAY and PARK AVENUE SOUTH,  MADISON AVENUE between EAST   23 STREET and EAST   24 STREET,  MADISON AVENUE between EAST   24 STREET and EAST   25 STREET,  MADISON AVENUE between EAST   25 STREET and EAST   26 STREET,  EAST   25 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  EAST   24 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  EAST   26 STREET between MADISON AVENUE and PARK AVENUE SOUTH,  LEXINGTON AVENUE between EAST   22 STREET and EAST   21 STREET,  EAST   22 STREET between LEXINGTON AVENUE and 3 AVENUE,  3 AVENUE between EAST   22 STREET and EAST   21 STREET,  EAST   21 STREET between LEXINGTON AVENUE and 3 AVENUE,  EAST   19 STREET between 1 AVENUE and 2 AVENUE,  EAST   18 STREET between 1 AVENUE and 2 AVENUE,  1 AVENUE between EAST   18 STREET and EAST   19 STREET","Manhattan","5, 6,","13,","Film","Feature","United States of America","10003, 10009, 10010, 10016,"
"885112","Theater Load in and Load Outs","08/28/2025 12:01:00 PM","08/29/2025 06:00:00 AM","08/25/2025 10:10:11 AM","Mayor's Office of Media & Entertainment","WEST   33 STREET between 7 AVENUE and 8 AVENUE,  WEST   33 STREET between 8 AVENUE and 9 AVENUE,  WEST   31 STREET between 5 AVENUE and 6 AVENUE","Manhattan","4, 5,","14,","Theater","Theater","United States of America","10001, 10121,"
"885039","Theater Load in and Load Outs","09/03/2025 12:01:00 PM","09/05/2025 06:00:00 AM","08/24/2025 11:30:06 AM","Mayor's Office of Media & Entertainment","WEST   55 STREET between 11 AVENUE and 12 AVENUE,  WEST   56 STREET between 11 AVENUE and 12 AVENUE,  11 AVENUE between WEST   55 STREET and WEST   56 STREET","Manhattan","4,","18,","Theater","Theater","United States of America","10019,"
"885037","Theater Load in and Load Outs","08/26/2025 12:01:00 PM","08/28/2025 06:00:00 AM","08/24/2025 11:13:29 AM","Mayor's Office of Media & Entertainment","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET","Brooklyn","1,","94,","Theater","Theater","United States of America","11222,"
"884921","Theater Load in and Load Outs","09/03/2025 12:01:00 PM","09/03/2025 11:59:00 PM","08/22/2025 04:58:51 PM","Mayor's Office of Media & Entertainment","COLUMBUS AVENUE between WEST   59 STREET and WEST   60 STREET","Manhattan","4, 7,","18, 20,","Theater","Theater","United States of America","10019, 10023,"
